IUPAC,VGA(EY Lab) (1ug/ml),VGA(EY Lab) (10ug/ml),VGA(EY Lab) (100ug/ml)
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,17.114975,30.11225,63.18194999999999
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,9.285825000000004,8.9394,19.1823
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,7.638574999999999,10.094750000000003,98.20159999999998
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,2.212075,8.7262,9.3641
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,1.8154,-0.02597499999999986,19.087299999999995
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,11.9745,6.88715,80.6746
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,3.803549999999973,3.1815499999999988,100.4839
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,31.804150000000053,9.219025000000002,137.28142499999998
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,12.11645,13.666325000000004,35.3357
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,-0.6679499999999994,5.691324999999999,227.24060000000003
Neu5Ac(a2-3)GalNAc(a1-Sp8,10.834325,7.351750000000003,10.522424999999883
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,8.197275000000001,5.0157500000000015,5.19275
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,39.33107500000001,30.42575,879.9811500000003
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,17.16565,11.525199999999998,21.14025
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.7356750000000014,8.284924999999998,69.040525
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,2.1941999999999995,7.891974999999999,12.995725000000006
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,3.5803,74.92639999999999,44.333925
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,10.161375000000003,5.3572250000000015,18.054700000000004
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,5.827125,21.066975,79.24892499999999
Neu5Ac(a2-3)Gal(b1-Sp8,14.56435,10.419099999999997,2.1641999999999992
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,7.036175,12.354225,32.811975
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,16.94764999999998,6.884425,25.16995
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,5.412325000000001,6.1658,40.70870000000001
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,5.074124999999999,8.486325,13.641475
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,3.647525,10.75925,1.5053499999999982
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,8.16555,13.5124,12.353325000000005
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,10.294075,2.39105,30.58022500000001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.477024999999996,23.325375,29.785175
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.991224999999999,4.5126750000000015,23.2962
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,8.251600000000002,20.161075,8.273950000000001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,4.5199500000000015,12.596025,6.650724999999998
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,7.8145000000000024,16.512449999999998,74.92115000000003
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.6075,8.3044,41.997875
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,6.690374999999998,0.5045000000000002,22.563049999999976
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,4.01225,8.346725,14.676275000000002
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.826125000000001,5.7737,9.6428
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,9.64515,16.838475,31.017624999999992
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,17.102175,25.268225,18.74755
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,4.803000000000002,10.505575,32.82800000000001
Neu5Ac(a2-6)GalNAc(a1-Sp8,1.6119249999999994,222.14517499999963,40.58625
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,10.259874999999996,3.2444999999999986,23.5726
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,8.053125,18.358825000000003,10.626875
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,12.02535,2.885475,8.130375
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,17.279224999999997,8.155075000000002,51.59960000000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.627300000000003,1.141725,75.15589999999997
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.738075,11.611574999999995,4.278524999999999
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,13.682575,7.895999999999999,19.1851
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,14.409074999999996,0.5364000000000004,53.39325000000001
Neu5Ac(a2-6)Gal(b1-Sp8,8.09875,19.217225000000006,56.47255
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,10.580424999999998,7.737624999999999,14.659575000000006
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,18.555400000000006,8.2984,7.951775000000001
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,22.99275,2.213925,4.523925
Neu5Ac(b2-6)GalNAc(a1-Sp8,27.298125,7.788599999999999,23.98985
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,9.116175000000002,8.473700000000001,151.4253
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,10.659075,10.369225000000002,17.126775000000002
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,4.25525,10.616175,9.886474999999997
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,1.6878249999999992,3.3395249999999987,49.62092499999999
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,7.901049999999998,8.586775000000001,18.09735
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,14.907749999999995,5.7547250000000005,21.217725
Neu5Gc(a2-6)GalNAc(a1-Sp0,10.4951,7.237200000000002,39.07037500000001
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,7.367975,13.323350000000005,66.05322499999997
Neu5Gc(a1-Sp8,4.0825999999999985,9.08445,137.194
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,16.951324999999994,17.053600000000007,68.56130000000007
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,7.2213499999999975,11.203725,131.30927499999996
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,9.5591,22.844175,321.6908
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,17.977949999999996,15.0055,105.22802499999996
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,17.908299999999997,18.9355,20.777775000000005
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,17.899325,3.8647,34.9498
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,11.6555,8.093525,14.016725
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.869100000000002,3.996025,14.389350000000006
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,5.962400000000002,8.699849999999998,22.594925
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,10.551574999999996,1.713075,72.792925
(6P)Glc(b1-Sp10,34.19107500000001,109.538325,34.020775
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,14.438600000000005,15.999300000000002,204.101475
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,10.234025,13.721525000000002,58.85445000000002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,15.97485,4.663224999999999,184.175875
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,16.041275,14.287000000000004,37.89755000000002
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,-0.9036,8.410999999999998,16.17655
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,2.6277749999999997,5.992024999999999,24.91490000000001
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,15.817149999999998,11.045749999999998,128.46372500000004
GalNAc(b1-3)Gal(b1-Sp8,18.654025,39.603825,277.5176
GlcA(b1-3)GlcNAc(b1-Sp8,8.853349999999997,16.770424999999996,42.13030000000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.501900000000003,4.573374999999997,134.59792500000003
GlcNAc(b1-3)Ma(n1-Sp10,12.160125,14.677825,84.21385000000002
GlcNAc(b1-4)GlcNAc(b1-Sp10,5.239875000000001,2.668824999999999,53.69715000000001
GlcNAc(b1-4)GlcNAc(b1-Sp12,10.447525000000006,7.842475000000008,52.61550000000002
MurNAc(b1-4)GlcNAc(b1-Sp10,3.189099999999999,5.933025,19.286925
Man(a1-6)Man(b1-Sp10,21.830625,87.030125,100.91689999999994
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,14.3251,17.13195,53.732425000000006
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,3.736174999999996,21.766925,1650.8011249999995
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,35.64077499999999,79.1901,4210.403575
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,7.68125,9.622800000000002,90.248275
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.474924999999999,4.440500000000002,78.44142499999998
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,4.4764750000000015,6.64765,141.396025
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.059850000000001,8.467025000000001,123.556675
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,11.425374999999995,9.729825000000002,29.801825
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,3.7350749999999993,7.760650000000001,13.682674999999987
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,13.322125,11.640325,181.15375
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,14.908550000000002,14.454975000000005,254.194175
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.062999999999999,2.6916249999999984,7.6074249999999966
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.287649999999997,14.353574999999998,24.71715
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,14.445925,14.14145,238.445725
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",32.485200000000006,42.90354999999997,45.33285
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",12.312825,44.7091,28.84822500000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,8.438049999999997,2.4361500000000014,42.722950000000026
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,14.846649999999995,4.838799999999999,44.50534999999999
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,9.009874999999996,6.613850000000001,34.35252500000001
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,12.630125000000005,7.706374999999999,52.24069999999999
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,2.3746,7.250599999999999,52.722825
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.926924999999999,8.246450000000001,20.06495
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,30.6629,20.051,139.63335000000006
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,22.43185,13.10855,146.30320000000003
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,10.8003,0.1328750000000003,36.34425
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,7.833924999999999,4.793,22.418350000000004
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,12.480724999999996,6.2883,835.1103249999996
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,8.251175,3.6932500000000017,28.623899999999992
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,16.255675000000004,25.443225,115.42875
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.728224999999999,6.695450000000004,1.8337999999999983
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,7.648775,7.6616,18.82535000000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,7.077575000000002,9.259275000000002,34.480325
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,12.679775000000005,13.527675000000004,42.868475
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,14.072474999999967,8.836824999999997,96.49737499999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,16.118849999999995,4.10405,97.320575
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,6.168025000000003,10.5055,62.636750000000006
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,6.05605,17.974674999999994,98.882875
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.5406999999999975,4.805675,423.28894999999983
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,9.565300000000004,11.9736,141.826125
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,28.923125,17.877350000000003,174.504425
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,12.5538,13.6734,165.760175
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.982875000000001,12.2442,193.19372500000003
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,6.084824999999998,14.37675,153.696525
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,7.194975000000001,9.323825000000003,19.67115
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,3.598474999999997,15.164575,55.65027500000001
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,17.6759,8.012474999999998,277.04637500000007
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,14.03355,17.829800000000006,286.56027499999993
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,26.999324999999995,21.965199999999953,245.5364
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,51.045,85.78072500000002,205.54005000000004
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,9.294625000000009,6.901975,403.2455499999999
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.488975000000001,7.8808250000000015,169.3564
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,19.3406,27.924,216.03355
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(a1-Sp21,6.0982499999999975,3.881099999999999,8.516325000000002
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,11.730125000000045,3.790350000000001,11.976724999999995
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,4.748800000000001,1.6578999999999997,7.558199999999998
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,4.885325000000003,5.626849999999999,89.55802499999999
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,9.53085,4.7463,126.35465000000002
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,13.39745,13.997750000000005,196.801325
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,30.63455,32.778724999999994,180.4179
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,5.028625,9.345499999999998,110.80992500000002
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,6.491425000000001,4.838625000000001,143.23392500000006
Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,22.82392500000001,22.24275,279.60355000000004
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,7.380275000000003,1.615825,16.59805
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,2.5641500000000006,4.604824999999998,227.60485000000008
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(a1-Sp14,16.028,19.937949999999987,203.04125
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,43.618175,48.81699999999999,256.5692
Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(a1-Sp0,11.997800000000002,3.026225,70.6465
Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,3.0344750000000014,6.1873,226.9601
Gal(b1-3)GlcNac(b1-3)Gal(b1-4)GlcNac(b1-6)[Gal(b1-3)GlcNac(b1-3)]Gal(b1-4)Glc(b1-Sp0,4.6066,11.640075,75.30680000000002
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,6.0535250000000005,1.94245,6.02955
Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,7.228525000000001,8.06525,17.786749999999994
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,9.636099999999997,7.710799999999999,17.671225
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,3.695549999999999,4.091700000000001,80.05330000000002
Gal(b1-4)GlcNac(b1-6)[Gal(b1-4)GlcNac(b1-2)]Man(a1-6)[Gal(b1-4)GlcNac(b1-4)[Gal(b1-4)GlcNac(b1-2)]Man(a1-3)]Man(b1-4)GlcNac(b1-4)GlcNac(b1-Sp21,3.3542999999999985,5.940149999999999,27.30920000000001
GlcNac(b1-2)Man(a1-6)[GlcNac(b1-4)[GlcNac(b1-2)]Man(a1-3)]Man(b1-4)GlcNac(b1-4)GlcNac(a1-Sp21,7.122525000000001,9.367024999999998,24.80795
Fuc(a1-2)Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,3.842775,10.872825,15.17405
Fuc(a1-2)Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,8.748825000000002,7.2984,10.535025000000003
Gal(b1-3)GlcNAc(b1-3)GalNAc(a1-Sp14,13.247400000000004,7.285875000000002,399.143475
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,79.95922499999998,37.00710000000001,305.7147500000001
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,1.9202000000000008,-0.5197750000000001,10.92705
