IUPAC,AMA (EY Lab) (0.1ug/ml),AMA(EY Lab) (1ug/ml),AMA(EY Lab) (10ug/ml),AMA (EY Lab) (100ug/ml)
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,10.5021,7.33035,-1.0929499999999983,6.63275
Man(a1-2)Man(a1-3)Man(a1-Sp9,17.842200000000005,9.506975,13.774524999999995,16.307875
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,539.971125,2776.4991750000013,26897.2608,38422.87797500002
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1815.8615250000007,7705.755924999998,33423.788675,33045.001125
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,36.2145,14.879875,15.9901,80.6722
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,9.3617,8.330924999999997,7.057349999999998,36.71100000000001
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,15.827600000000002,13.042825000000002,3.8705500000000015,9.043350000000002
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3571.0143499999995,15219.030774999996,34931.66535,33983.5459
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1039.033425,10433.215874999998,32081.972425,35005.082874999986
Man(b1-4)GlcNAc(b1-Sp0,13.187999999999999,6.740099999999997,0.8074250000000003,12.0615
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-1.8809750000000005,4.014724999999999,-4.621575,2.993325000000004
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,4.248125,6.8605,-1.7348250000000007,9.567999999999996
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,11.169325,8.391774999999999,3.654,14.373725000000002
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,3.023274999999998,11.384275,2.051600000000001,-2.9944999999999986
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,13.420025,11.959325000000002,15.429625000000005,15.463425000000004
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,-0.3554499999999994,2.448125,0.2058750000000007,0.6826999999999988
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,4.352224999999999,3.2447500000000007,2.9821499999999954,-7.803349999999997
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,11.221875,13.63965,18.238425,10.683575
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,26.642975,24.818825,6.279300000000001,7.0505749999999985
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,7.499275000000003,-0.3753000000000002,8.176799999999998,-0.28309999999999746
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,1.8865249999999967,3.1135499999999987,-6.186749999999999,0.3291499999999949
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,8.409225000000001,1.8763499999999995,8.7192,-6.131049999999997
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,11.460925000000005,-0.6730500000000008,1.4082,3.703924999999998
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,16.508525000000002,7.120225000000001,-3.8487250000000026,-0.0950500000000023
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,6.6097,2.2477250000000017,14.988975,10.563225
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,9.7354,4.347650000000002,37.056674999999984,22.38140000000001
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,1.4762750000000011,-3.9416,-0.5507500000000007,-2.735625
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,0.6203249999999989,7.265874999999998,-0.2807750000000011,12.194074999999994
Neu5Ac(a2-3)GalNAc(a1-Sp8,5.249899999999999,3.2955249999999987,2.3035999999999994,-5.456200000000003
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,5.257624999999997,3.636175,11.554175000000004,13.610725000000004
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,33.553725,17.2838,28.388375,64.959
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,10.064725000000006,2.455350000000001,4.4411749999999985,18.5425
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.158949999999994,6.860950000000001,12.074600000000006,13.416575
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,1.269199999999998,18.386850000000006,8.556400000000004,9.7321
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,16.257375000000003,5.445824999999999,6.736175,4.231799999999998
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,9.701949999999998,3.4906999999999995,-0.9757250000000006,11.494224999999995
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,19.980075,11.306000000000004,22.85075,21.74580000000001
Neu5Ac(a2-3)Gal(b1-Sp8,10.00435,5.645475000000002,4.105225000000001,12.553225
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,18.599124999999994,22.379275,20.177675,10.405900000000006
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.4900499999999988,7.963274999999998,6.883025,5.889124999999997
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,16.507774999999995,0.900925,15.230050000000006,4.480924999999999
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,12.353500000000002,13.2743,16.91565,11.3695
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,20.191750000000006,9.718,9.500049999999998,1.5292999999999992
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,20.826200000000004,4.224024999999998,2.2852999999999994,1.0041999999999989
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,6.131824999999999,5.9482250000000025,10.8601,1.9170999999999976
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,31.390475,19.436574999999987,18.308175,39.762
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.74445,2.288775000000001,1.7398749999999996,10.4251
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,1.1880250000000006,3.4820499999999988,14.643225,-0.1985750000000026
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,7.890799999999999,7.324275,19.812675,7.166975000000001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,9.551025,5.8236,-2.132250000000002,16.70875
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,6.443625000000003,9.228924999999998,6.50925,7.295
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,7.5322999999999976,1.117325,11.768150000000002,4.142849999999998
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,13.1543,5.145850000000001,3.5252250000000007,15.9803
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,11.392775000000002,1.3913000000000002,0.9872249999999996,-0.4676499999999351
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,13.857900000000004,5.7132000000000005,17.366124999999997,28.612749999999995
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,48.28597499999999,18.239450000000005,21.944575,37.9229
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,16.054475000000004,8.984075,22.507375000000003,54.7691
Neu5Ac(a2-6)GalNAc(a1-Sp8,4.2165750000000015,1.2961,1.9446000000000008,-1.784724999999999
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,10.572475,5.086299999999998,10.181475000000002,13.071825
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,17.969499999999996,9.254625,10.176325000000002,7.878599999999999
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,14.551750000000002,13.637224999999995,16.36315,12.261024999999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,3.280149999999999,9.4135,8.332575,10.998075
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.814775,9.088,22.246625,23.236749999999994
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,2.554125,10.2252,6.863925000000001,3.0554749999999995
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,37.0598,5.0387749999999984,8.932375000000004,18.457425
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,14.2749,7.64175,10.693274999999996,22.737225
Neu5Ac(a2-6)Gal(b1-Sp8,13.685475000000006,9.925325,13.329675,12.681525
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,6.6998,10.991750000000005,7.3779,17.361425000000008
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,1.7520750000000005,3.1195249999999994,-0.5922749999999999,-3.7516499999999984
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,19.7248,12.04595,8.769925,53.65895000000001
Neu5Ac(b2-6)GalNAc(a1-Sp8,9.708125,1.3785749999999992,4.0204,7.074625000000001
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,4.839775000000003,3.628174999999999,3.533775000000001,12.779524999999996
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,-1.4726000000000026,11.88995,10.996775000000005,0.5258750000000028
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,13.246975,9.301199999999998,10.887175000000004,13.841525000000004
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,13.15165,11.267125000000002,-4.78975,24.310299999999994
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,11.8958,3.932425,5.949274999999999,5.852300000000013
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,10.98815,5.607675000000002,4.483949999999998,102.73110000000004
Neu5Gc(a2-6)GalNAc(a1-Sp0,8.595600000000001,15.785825000000004,3.806825000000001,16.2699
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,18.01615,4.955374999999999,19.9454,18.796949999999992
Neu5Gc(a1-Sp8,15.508075000000002,8.921575000000002,28.6999,10.276275
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,10.80455,9.67575,11.24775,15.296374999999998
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,16.658225,-0.8598000000000003,18.665775,16.9346
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,21.93685,7.7685749999999985,19.3281,22.022375
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,16.1047,8.148225,15.62435,19.246424999999995
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,23.35265,15.6933,23.718149999999994,26.00490000000001
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,10.503299999999996,3.3717250000000005,8.74305,19.638725000000008
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,20.0575,6.516749999999999,1.5090750000000002,10.097025
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,14.084474999999998,0.6172749999999998,10.332725,0.0638000000000023
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,12.078700000000005,9.375,6.410799999999997,2.7883750000000003
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,9.722525,9.340099999999994,1.1419750000000013,10.047600000000003
(6P)Glc(b1-Sp10,24.97295,4.532599999999999,20.754825000000004,20.091825
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,24.04332500000001,16.797175,38.35615000000001,34.719
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,13.721725000000005,8.674224999999998,19.522450000000006,9.973775000000002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,14.594350000000002,19.274975000000005,9903.321675,34103.44615
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,9.380800000000002,3.944925,6.048650000000002,8.921075000000002
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,-8.058575,10.112825,5.462424999999996,-2.359675000000001
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,7.249299999999999,1.778874999999999,5.431899999999999,11.506274999999995
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,6.1457250000000005,7.899525000000002,9.2036,50.251550000000016
GalNAc(b1-3)Gal(b1-Sp8,4.310124999999998,5.005824999999999,3.2713,12.806525
GlcA(b1-3)GlcNAc(b1-Sp8,7.17985,3.878025,11.42575,40.77805000000001
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,33.465625,97.8685,12655.356324999995,34852.99002500001
GlcNAc(b1-3)Ma(n1-Sp10,6.463824999999996,11.965975,5.982299999999999,23.673625
GlcNAc(b1-4)GlcNAc(b1-Sp10,12.68885,20.29725,118.24045,1977.61995
GlcNAc(b1-4)GlcNAc(b1-Sp12,8.387949999999996,23.282225,13.43165,77.20995000000002
MurNAc(b1-4)GlcNAc(b1-Sp10,2.4613249999999995,4.71815,6.793624999999998,7.388250000000001
Man(a1-6)Man(b1-Sp10,25.085424999999994,12.053774999999998,30.024725,17.608975
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,18.4603,24.579525,16.922674999999998,23.531075
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,8.384125000000001,7.244125000000001,9.133050000000004,13.205599999999995
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,3.922600000000001,10.843224999999995,12.102825000000005,32.19067500000001
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,6.85665,8.092875000000003,1.6911250000000004,1.5317749999999997
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.430375000000002,14.519575,18.91505,258.4149
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,19.6024,14.2803,4525.524825,35749.55865
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,25.320975,35.50747500000001,5346.722000000002,30242.94735
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,7.592900000000002,4.77225,10.874724999999998,7.4908
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,14.91605,10.779125,10.28875,11.561725
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(a1-Sp8,11.064725,10.476649999999998,11.094624999999995,10.172800000000002
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,74.98824999999997,2625.329325,35094.77822500002,41223.8819
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.5910249999999975,3.906974999999999,30.03895,1248.316975
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.6400499999999987,5.5130750000000015,59.43404999999999,16582.38035
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,22.422875,56.810125,2105.95525,20050.6905
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",59.59830000000001,27.951675000000005,33.274325000000005,60.51732499999999
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",5.8953250000000015,0.403575,4.821325,9.798850000000002
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,-2.4178500000000014,3.127575,-1.9325,-2.9123499999999947
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,12.304875000000004,15.059575,16.9285,36.1503
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-1.654875000000002,7.103549999999999,4.810625,38.744425
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,4.536825000000001,11.52795,5.633349999999979,9.792949999999998
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,7.666925000000019,4.99965,3.7988750000000007,29.970625
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.5613999999999999,11.076574999999995,2.0031500000000007,1.0634250000000005
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,45.7466,36.6885,41.12327500000001,58.93115000000001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,18.877725,9.6632,22.925450000000005,59.60142499999999
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.634925000000001,4.1825,13.435225000000004,429.7632249999999
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,7.647874999999997,8.741599999999998,7.099425000000003,125.871625
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,18.1312,9.491450000000002,21.966099999999994,155.04319999999996
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,7.744200000000001,1.2074500000000006,20.882925,72.33185
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.8334,18.574624999999994,37.481075,89.56765000000001
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.778874999999996,6.308474999999999,1.1398499999999974,117.93085
GlcNAc(a1-4)Gal(b1-3)GalNAc(a1-Sp14,17.84185,10.640175,16.85875,27.25875
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,7.3804,4.705049999999999,265.4744,17520.3186
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,17.382175000000007,7.770049999999999,109.8555,5329.23585
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,14.113599999999995,1.7044750000000004,2.47645,9.430875000000004
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,19.87635,16.851074999999998,9.645175,3.535375
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,5.881425000000003,6.958449999999997,13.166950000000005,11.354199999999995
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,5.993724999999998,11.9333,5.660724999999998,11.458575000000002
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,36.36602499999999,24.883675000000004,2010.720625,22000.3153
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,13.623525,22.716925,638.48725,2437.7332
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,15.217075,19.159525,801.6872999999997,11339.2179
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,63.1805,313.992075,9800.255575,25047.86862500001
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,21.927975,6.048425,3.9883499999999987,33.296875
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(a1-Sp0,12.872599999999998,19.01225,12.322250000000002,9.105675000000003
KDN(a2-6)Gal(b1-4)GlcNAc(a1-Sp0,12.938724999999998,16.458574999999996,4.383700000000001,50.59975
KDN(a2-3)Gal(b1-4)Glc(a1-Sp0,12.714800000000002,13.018775,6.382299999999999,6.5015
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,13.481475,10.47085,16.96915,24.8647
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,23.625674999999994,24.204525,246.06485,7353.308849999998
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,60.641450000000006,49.906399999999984,3634.969975,32420.353199999994
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNA(b1-Sp20,29.186799999999995,26.11572500000001,33.451725,38.50445000000001
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,15.447425,21.261425,1724.456975,31180.72025
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,2.2859,11.7197,6387.8457750000025,15771.7571
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,8.652650000000003,20.687425,67.74859999999998,8.333375000000004
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(a1-Sp21,6.141949999999996,2.701675,-2.216849999999999,-12.917375000000002
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,13.240824999999996,9.519975,4.288100000000002,6.289075000000002
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,11.179525000000002,1.7468000000000004,-3.660874999999997,-9.177999999999999
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,45.08895000000002,330.24815,17671.268500000002,40761.716375
