IUPAC,PNA 0.1ug/ml,PNA 1ug/ml,PNA 10ug/ml,PNA 100ug/ml
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,5.050092674,6.5448459360000015,16.42380924,48.77504333
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,10.12609445,14.43397216,4.582813002,17.12623782
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,33.50059327,505.371212,2347.608138,1330.162963
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,33.131809499999996,172.9887549,1017.6120490000001,2719.964309
Gal(b1-4)GlcNAc(b1-Sp0,14.769023800000001,6.51252635,7.091423885,9.746420067
Gal(b1-4)GlcNAc(b1-Sp8,16.22574154,2.899313121,5.3940335489999995,11.74241708
Gal(b1-4)GlcNAc(b1-Sp23,5.248829198999999,3.04925216,2.961282863,14.07571677
Gal(b1-4)Glc(b1-Sp0,4.351997787,7.1463705960000015,17.92172656,92.85181216
Gal(b1-4)Glc(b1-Sp8,9.360166963,7.970509628999999,6.330211785,128.3867483
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.0608750419999997,7.119259457999999,14.87250055,8.066224209
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,6.698316292,5.218246097,3.5279800760000004,13.57025359
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,13.003859599999998,15.92126579,5.214221413,5.659391677
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,11.59347965,13.062885099999999,4.222966798,38.3446283
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,5.4082755129999995,11.09052931,1.4592667030000002,6.94139167
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,11.37178246,23.09110585,91.56758126,921.6572006000001
GlcNAc(b1-3)GalNAc(a1-Sp8,13.22057421,5.148518248,10.90976605,4.419820396
GlcNAc(b1-3)GalNAc(a1-Sp14,3.295121767,6.5253238,0.7686264159999999,4.1604634460000005
GlcNAc(b1-3)Gal(b1-Sp8,7.884756045,6.827010035,2.301998168,43.38811418
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.518913884,6.359096416,3.880735537,288.0074507
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.94183834,12.33523069,10.10169836,290.9638258
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,18.70145735,5.999037472,17.50799466,77.32579543
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,5.96854222,16.23137232,5.4958723360000015,31.47269864
GlcNAc(b1-4)(a1-MDPLys,9.481005816,25.77306611,1.15433259,22.63538229
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,3.4844407310000003,20.37067779,10.41424287,5.887643015
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,3.9062569430000003,6.937998749,7.352190567,4.3331988180000005
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,5.800509162999999,7.079944573,10.09242666,26.73686152
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,13.944889800000002,18.89889351,4.410433768,15.66906656
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,5.294027113,12.92841027,3.932060776,37.96985348
GlcNAc(b1-6)GalNAc(a1-Sp8,1.021733858,9.834701031,7.445160603,36.15672651
GlcNAc(b1-6)GalNAc(a1-Sp14,2.645257384,10.17549895,6.952342814,4.127968948
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,5.776661585,10.24645253,6.921578608,46.63700184
Glc(a1-4)Glc(b1-Sp8,15.33554568,5.432766707000001,3.585637263,15.63388321
Glc(a1-4)Glc(a1-Sp8,12.3972851,13.53809582,3.098474125,13.3263281
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,6.935018508,5.9811422379999994,10.17844226,16.45280502
Glc(b1-4)Glc(b1-Sp8,2.3480025909999998,6.357272417000001,7.433068826,3.600062175
Glc(b1-6)Glc(b1-Sp8,7.159485877000001,9.441609949,7.301796134,10.58411643
G-ol(a1-Sp8,7.000058534,4.810006142,22.49750302,7.536710602
GlcA(a1-Sp8,11.61060263,23.82243998,3.0907615089999996,30.07329306
GlcA(b1-Sp8,11.0810442,20.02244941,8.840247892999999,30.96415965
GlcA(b1-3)Gal(b1-Sp8,13.81828654,9.511426671,10.97797476,18.63955742
GlcA(b1-6)Gal(b1-Sp8,14.6213362,11.16377022,2.587102336,12.5586906
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,7.255740224,14.26195901,6.028375545,24.32292302
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,2.86271981,13.79036105,6.154971918999999,20.75057658
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,11.56299895,22.78530507,3.750179517,3.8622685469999998
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,3.938995813,12.94134442,2.830626993,2.257732861
Man(a1-2)Man(a1-3)Man(a1-Sp9,6.499571296,5.583864569,6.34500004,10.83533027
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.140092283,11.18534785,4.898788361,16.92209921
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.137710487,11.5965599,5.91894871,8.778792745
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,8.582659108,6.1277313179999995,18.32458024,30.06582518
