Index,IUPAC
3495,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Glc(b1-4)]Gal
3496,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Glc(b1-4)]Gal(b1-4)Glc
3497,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc
3498,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-6)]GalNAc
3499,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-4)]Gal
3500,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Gal
3501,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)Gal(b1-4)Glc
3502,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc
3503,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc
3504,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc
3505,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc
3506,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc
3507,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc
3508,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-6)]GalNAc
3509,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)Gal(b1-4)Glc
3510,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)Gal(b1-4)GlcNAc
3511,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)Man(a1-3)GlcNAc(b1-4)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3512,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)Man(a1-3)[Gal(b1-4)GlcNAc(b1-4)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
3513,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3514,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3515,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3516,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(a1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3517,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3518,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3519,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)[Gal(b1-6)]Gal(b1-4)Glc
3520,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(a1-2)]Man
3521,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)Glc
3522,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(a1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3523,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc
3524,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3525,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(b1-3)[Man(a1-3)Man(a1-6)]Man(a1-4)GlcNAc(b1-4)[Fuc(b1-6)]GlcNAc
3526,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(a1-3)Gal(b1-4)Glc
3527,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(a1-3)[GalNAc(b1-4)]Gal(b1-4)Glc
3528,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(a1-3)[GlcNAc(b1-4)]Gal(b1-4)Glc
3529,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)GalNAc
3530,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)GlcNAc
3531,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Neu5Ac(a2-6)]GalNAc
3532,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc
3533,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal
3534,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc
3535,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal
3536,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc
3537,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc
3538,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc
3539,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc
3540,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc
3541,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal
3542,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc
3543,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc
3544,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc
3545,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc
3546,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)[Neu5Ac(a2-6)]GalNAc
3547,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Gal
3548,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Man(a1-3)[Gal(b1-4)GlcNAc(b1-4)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3549,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Neu5Ac(a2-8)Neu5Ac(a2-3)[Fuc(a1-2)]Gal
3550,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
3551,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)Gal(b1-4)Glc
3552,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-6)]GlcNAc
3553,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-6)]GlcNAc(b1-2)Man(a1-3)GlcNAc(b1-4)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3554,Neu5Ac(a2-3)Gal(b1-4)[Gal(b1-6)]GlcNAc
3555,Neu5Ac(a2-3)Gal(b1-4)[Glc(b1-6)]GlcNAc(b1-3)Gal
3556,Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)]GlcNAc
3557,Neu5Ac(a2-3)Gal(b1-6)GalNAc(b1-4)Gal(b1-4)Glc
3558,Neu5Ac(a2-3)GalNAc(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc
3559,Neu5Ac(a2-3)GalNAc(a1-6)Gal
3560,Neu5Ac(a2-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc
3561,Neu5Ac(a2-3)GalNAc(b1-3)Gal(b1-4)Glc
3562,Neu5Ac(a2-3)GalNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc
3563,Neu5Ac(a2-3)GalNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc
3564,Neu5Ac(a2-3)GalNAc(b1-4)Gal(b1-4)Glc
3565,Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3566,Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3567,Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3568,Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3569,Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3570,Neu5Ac(a2-3)Glc(b1-3)GalNAc
3571,Neu5Ac(a2-3)Glc(b1-3)GlcNAc
3572,Neu5Ac(a2-3)Glc(b1-4)GlcNAc(b1-2)Glc(b1-4)GlcNAc(b1-2)Glc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3573,Neu5Ac(a2-3)GlcNAc(b1-3)Gal(b1-4)Glc
3574,Neu5Ac(a2-3)Man(b1-4)Glc
3575,Neu5Ac(a2-3)[Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3576,Neu5Ac(a2-3)[Fuc(a1-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3577,Neu5Ac(a2-3)[Fuc(a1-3)GalNAc(b1-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3578,Neu5Ac(a2-3)[Fuc(a1-4)]Gal(b1-3)GlcNAc
3579,Neu5Ac(a2-3)[Gal(a1-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3580,Neu5Ac(a2-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3581,Neu5Ac(a2-3)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3582,Neu5Ac(a2-3)[Gal(a1-4)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3583,Neu5Ac(a2-3)[Gal(b1-3)GalNAc(b1-4)]Gal
3584,Neu5Ac(a2-3)[Gal(b1-3)GalNAc(b1-4)]Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc
3585,Neu5Ac(a2-3)[Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3586,Neu5Ac(a2-3)[Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)GlcNAc
3587,Neu5Ac(a2-3)[Gal(b1-3)GlcNAc(b1-4)]Gal(b1-4)Glc
3588,Neu5Ac(a2-3)[Gal(b1-3)GlcNAc(b1-4)]Gal(b1-4)GlcNAc
3589,Neu5Ac(a2-3)[Gal(b1-3)[Neu5Ac(a2-6)]GalNAc(b1-4)]Gal(b1-4)Glc
3590,Neu5Ac(a2-3)[Gal(b1-4)Fuc(a1-3)GlcNAc(b1-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3591,Neu5Ac(a2-3)[Gal(b1-4)GalNAc(b1-4)]Gal(b1-3)GalNAc
3592,Neu5Ac(a2-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3593,Neu5Ac(a2-3)[Gal(b1-4)GlcNAc(b1-4)]Gal(b1-4)Glc
3594,Neu5Ac(a2-3)[Gal(b1-4)GlcNAc(b1-4)]Gal(b1-4)GlcNAc
3595,Neu5Ac(a2-3)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3596,Neu5Ac(a2-3)[Gal(b1-4)]Gal(b1-3)[GlcNAc(b1-3)GlcNAc(b1-6)]GalNAc
3597,Neu5Ac(a2-3)[Gal(b1-4)]Gal(b1-3)[GlcNAc(b1-3)[Fuc(a1-4)]GlcNAc(b1-6)]GalNAc
3598,Neu5Ac(a2-3)[GalNAc(a1-3)GalNAc(b1-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3599,Neu5Ac(a2-3)[GalNAc(a1-4)]Gal(a1-4)GlcNAc(b1-3)[GalNAc(b1-4)]Gal(b1-4)Glc
3600,Neu5Ac(a2-3)[GalNAc(a1-4)]Gal(b1-3)GalNAc
3601,Neu5Ac(a2-3)[GalNAc(a1-4)]Gal(b1-3)[Neu5Ac(a2-6)]GalNAc
3602,Neu5Ac(a2-3)[GalNAc(a1-4)]Gal(b1-4)GlcNAc(b1-3)[GalNAc(b1-4)]Gal(b1-4)Glc
3603,Neu5Ac(a2-3)[GalNAc(b1-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3604,Neu5Ac(a2-3)[GalNAc(b1-4)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3605,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal
3606,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)GalNAc
3607,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)GalNAc(b1-4)Gal
3608,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc
3609,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)GlcNAc
3610,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)GlcNAc(b1-3)Gal(a1-4)Glc
3611,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc
3612,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)GlcNAc(b1-3)[Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3613,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)GlcNAc(b1-3)[GalNAc(b1-4)]Gal(b1-4)Glc
3614,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)[Neu5Ac(a2-6)]GalNAc
3615,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc
3616,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc
3617,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GalNAc(b1-3)Gal(b1-4)Glc
3618,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc
3619,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc
3620,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3621,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3622,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-3)Gal
3623,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)Glc
3624,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc
3625,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-3)[GalNAc(b1-4)]Gal(b1-4)Glc
3626,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-4)GlcNAc
3627,Neu5Ac(a2-3)[GalNAc(b1-4)]GalNAc(b1-3)Gal(b1-4)Gal(b1-3)GlcNAc
3628,Neu5Ac(a2-3)[Glc(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3629,Neu5Ac(a2-3)[GlcNAc(a1-4)Gal(b1-4)]Gal(b1-3)[GlcNAc(b1-3)GlcNAc(b1-6)]GalNAc
3630,Neu5Ac(a2-3)[GlcNAc(b1-4)]Gal(a1-4)Glc
3631,Neu5Ac(a2-3)[GlcNAc(b1-4)]Gal(b1-4)Glc
3632,Neu5Ac(a2-3)[Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)]Gal
3633,Neu5Ac(a2-3)[Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3634,Neu5Ac(a2-3)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-4)]Gal(b1-4)Glc
3635,Neu5Ac(a2-3)[Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GalNAc(b1-4)]Gal(b1-4)Glc
3636,Neu5Ac(a2-3)[Neu5Ac(a2-3)Gal(b1-4)]GalNAc(b1-3)Gal(b1-3)Glc
3637,Neu5Ac(a2-3)[Neu5Ac(a2-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3638,Neu5Ac(a2-3)[Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3639,Neu5Ac(a2-3)[Neu5Ac(a2-6)]Gal(b1-3)GalNAc
3640,Neu5Ac(a2-3)[Neu5Ac(a2-6)]Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc
3641,Neu5Ac(a2-3)[Neu5Ac(a2-6)]Gal(b1-3)GlcNAc(b1-4)Man(a1-3)[Neu5Ac(a2-3)[Neu5Ac(a2-6)]Gal(b1-3)GlcNAc(b1-4)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3642,Neu5Ac(a2-3)[Neu5Ac(a2-6)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3643,Neu5Ac(a2-3)[Neu5Ac(a2-6)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3644,Neu5Ac(a2-3)[Neu5Ac(a2-6)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc
3645,Neu5Ac(a2-3)[Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3646,Neu5Ac(a2-3)[Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GalNAc(b1-4)]Gal(b1-4)Glc
3647,Neu5Ac(a2-3)[Neu5Gc(a2-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc
3648,Neu5Ac(a2-4)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc
3649,Neu5Ac(a2-4)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-4)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3650,Neu5Ac(a2-4)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-4)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3651,Neu5Ac(a2-4)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3652,Neu5Ac(a2-4)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc
3653,Neu5Ac(a2-4)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-4)Man(a1-3)[Neu5Ac(a2-4)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3654,Neu5Ac(a2-4)GlcNAc(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-6)]GalNAc
3655,Neu5Ac(a2-4)GlcNAc(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-6)]GalNAc
3656,Neu5Ac(a2-6)Gal(a1-3)GalNAc
3657,Neu5Ac(a2-6)Gal(a1-4)GlcNAc(a1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(a1-2)Man(a1-6)]Man(b1-4)GlcNAc(a1-4)GlcNAc
3658,Neu5Ac(a2-6)Gal(a1-4)GlcNAc(b1-2)Man(a1-3)[Gal(a1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3659,Neu5Ac(a2-6)Gal(a1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(a1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3660,Neu5Ac(a2-6)Gal(a1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3661,Neu5Ac(a2-6)Gal(a1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3662,Neu5Ac(a2-6)Gal(b1-3)GalNAc
3663,Neu5Ac(a2-6)Gal(b1-3)GalNAc(b1-3)Gal(a1-3)Gal(b1-4)Glc
3664,Neu5Ac(a2-6)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc
3665,Neu5Ac(a2-6)Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc
3666,Neu5Ac(a2-6)Gal(b1-3)GlcNAc
