glycans,AAA actual,AAA predicted,AAL actual,AAL predicted,ABA actual,ABA predicted,ACL actual,ACL predicted,AIA actual,AIA predicted,AMA actual,AMA predicted,AOL actual,AOL predicted,BPL actual,BPL predicted,CAA actual,CAA predicted,CAL actual,CAL predicted,CFL actual,CFL predicted,CTB actual,CTB predicted,ConA actual,ConA predicted,DBA actual,DBA predicted,DSL actual,DSL predicted,ECL actual,ECL predicted,EEL actual,EEL predicted,G3C actual,G3C predicted,GNL actual,GNL predicted,GSL actual,GSL predicted,HAA actual,HAA predicted,HHA actual,HHA predicted,HPA actual,HPA predicted,LCA actual,LCA predicted,LEL actual,LEL predicted,LFA actual,LFA predicted,LTL actual,LTL predicted,MAL actual,MAL predicted,MNA actual,MNA predicted,MOA actual,MOA predicted,MPL actual,MPL predicted,NPL actual,NPL predicted,PNA actual,PNA predicted,PSA actual,PSA predicted,PSL actual,PSL predicted,PTL actual,PTL predicted,RCA actual,RCA predicted,RPA actual,RPA predicted,SBA actual,SBA predicted,SJA actual,SJA predicted,SNA actual,SNA predicted,STA actual,STA predicted,TJA actual,TJA predicted,TL actual,TL predicted,UDA actual,UDA predicted,UEA actual,UEA predicted,VGA actual,VGA predicted,VVL actual,VVL predicted,WFL actual,WFL predicted,WGA actual,WGA predicted
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,4.8526506,9.885255,1.0,0.0,1.8717258,2.4284694,1.0,0.0,8.849933,0.0,2.698679,0.0,2.204416,0.0,21.927317,13.430265,2.44971,0.0,1.0,0.0,29.779428,19.26587,5.1529713,2.789967,4.915265,0.0,2.1357229,10.3130245,11.924212,8.017516,1.0,0.0,2.5947552,0.0,4.1319933,7.142025,1.0,0.0,1.0,7.8937225,18.445356,11.407953,1.4665833,0.4662431,1.3796328,9.088739,4.0056567,2.6054268,30.542032,25.390766,3.2346296,6.382822,3.2480667,2.2423024,6.671252,4.031375,2.0209057,0.0,2.623885,0.0,4.7998853,3.6098588,2.4639068,1.4491882,2.6275148,2.7809236,1.8543894,2.3368094,1.837683,0.0,3.0764835,5.422455,7.6209774,3.474776,2.2914696,1.2252178,32.166443,21.044958,4.7184095,3.9972231,1.0,0.0,23.995932,21.933613,2.7250166,0.0,1.4348036,0.0,7.6289506,8.918131,1.0,0.0,9.343737,3.1013134,33.23155,21.0577,31.275656,19.981396,32.481907,21.032074
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.347234,3.9688344,32.606388,33.848076,2.9805603,2.4552834,16.026186,15.400486,1.0,0.0,3.082823,0.6710956,25.98988,27.114868,27.16467,18.451721,1.0,0.28761244,2.5104232,0.0,3.5270991,8.441465,4.6310663,3.793182,1.0,1.575184,2.6765006,5.311879,2.0279088,0.0,1.5741315,0.0,2.2655125,0.0,3.1929736,1.908252,1.5752473,0.9704788,16.5693,4.05972,1.0,1.3024005,1.9587814,1.943805,1.0902723,3.8406484,2.2823331,0.0,2.1791084,0.0,3.6715279,4.15776,2.0862308,6.1354847,6.171156,1.3304564,3.5346797,1.7440292,2.5792105,0.0,8.12233,10.912105,4.015715,1.9053469,3.0686,0.0,1.4869988,0.0,2.8962576,0.0,2.7306454,3.732173,4.8610964,3.0524077,1.7047789,2.7072995,1.0,5.358106,1.1237402,2.5920117,1.0,0.0,4.2254243,2.7282693,3.4853058,0.0,1.2233561,0.0,3.0350473,0.0,5.753181,0.0,2.529543,3.5955286,1.7909162,7.87501,1.0578847,12.04221,32.944275,10.168385
GalNAc(b1-4)GlcNAc(b1-Sp0,33.20091,25.12357,1.0,0.88982844,3.3346915,0.0,1.0,0.0,1.0,0.0,1.7058736,5.2611656,2.9337447,2.5754445,30.775602,21.577644,2.4338996,0.19177878,2.9498649,0.0,3.1846325,4.4995074,9.1718445,2.319456,1.0,4.604948,10.128254,6.3835163,12.977592,11.7786045,21.514061,21.300438,2.147361,0.0,3.6210248,5.09349,2.6367693,0.5370963,2.3479097,5.794524,1.0,0.6237465,2.8185334,0.6796534,3.6015818,0.0,1.0,0.0,30.329285,28.162945,3.5818324,5.43161,2.672536,1.5723648,16.869717,17.125805,3.4025788,0.9545566,2.7198086,0.0,3.7772708,1.4794642,6.1523643,4.59303,7.078179,0.0,2.5093596,0.0,3.5754006,0.0,1.754278,1.3412342,17.835136,17.669592,2.822086,1.5464432,34.352196,29.362995,23.744045,16.077135,4.6862316,0.0,23.507256,25.093903,3.3996072,0.0,1.422889,0.0,8.711158,13.67248,15.186367,27.533112,5.143507,5.0524154,33.07127,29.832558,34.843502,33.631763,32.858727,36.95956
GalNAc(b1-4)GlcNAc(b1-Sp8,33.66277,24.837078,1.0,1.177785,2.5786078,0.0,1.0,0.0,1.0,0.0,8.28099,2.7882571,3.8746836,2.9282541,25.638283,22.95333,1.0,1.5510421,3.4992645,0.0,3.6199389,4.308521,5.031547,2.6900353,1.0,3.6968467,4.842854,6.827979,14.31619,12.152859,19.485487,22.473766,1.8722514,0.0,4.2749534,4.555155,1.9365478,1.1193461,5.9662614,5.5738997,2.1466868,0.0,1.0,1.0023065,2.4831939,2.9834256,1.5598162,1.978487,30.39714,28.213015,3.4589615,5.493047,3.0167618,1.6723164,20.549164,17.307281,2.4158485,1.0870938,2.4965231,0.0,3.1777682,1.3354969,6.8293962,4.9065285,7.8875637,0.0,2.7861228,1.2189825,1.8379791,0.0,2.8963172,1.8706594,15.59078,18.509262,2.7335436,1.1891674,34.55179,30.801693,20.175817,17.925262,4.851205,0.0,27.79221,24.750496,4.8385277,0.0,2.0527625,0.0,17.534454,12.610826,24.818398,23.45375,4.311341,5.0173016,31.308577,29.682615,34.90338,36.80985,33.47224,36.41986
Gal(a1-2)Gal(b1-Sp8,4.47351,0.0,3.392222,3.043522,2.9271383,0.95207244,1.0,0.0,1.0,6.239029,2.7668116,1.1230327,2.9033532,4.4431233,4.171799,3.450811,2.7790368,2.052211,2.4252372,3.1061835,31.38925,24.49945,4.922599,4.234801,7.310357,3.84021,2.332566,2.2297366,2.0110452,2.7991695,1.8207753,0.0,2.3302112,3.7912207,1.8742177,1.3403337,1.7887154,0.8357103,18.735512,17.333244,2.376126,0.0,2.6633208,2.4366837,1.9862494,1.5909853,2.8813508,0.0,2.0188735,0.0,3.702699,4.158347,2.9077191,2.625447,4.2705226,0.0,2.9117773,4.399062,2.378581,15.863368,2.7864492,9.172283,2.258274,1.435798,2.4840233,0.0,2.6233184,0.0,3.1871285,0.0,1.7428826,0.0,17.806856,26.480318,2.491107,3.687549,1.4432064,12.1328945,2.606847,0.17469472,2.7484872,3.1609404,2.2647655,1.9488163,3.5474908,5.6921644,2.9833598,1.1994618,2.3809679,1.1710736,1.0,0.0,3.4894717,4.230135,4.165178,0.0,3.0492034,8.364516,5.315718,7.0253897
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp0,6.1811676,3.7862833,3.655861,4.916254,7.780534,3.9277923,2.2215073,0.0,1.0,2.3053985,1.8403343,4.783595,2.821007,6.60593,1.7524645,0.0,1.4369539,1.8893737,3.19137,2.5154748,30.147121,28.352268,3.4788797,4.1258497,6.0938993,0.7148621,1.0,0.7125459,4.777189,4.1875496,2.3090444,0.0,17.272161,15.041208,14.794848,11.54007,2.1317308,1.1915293,10.580882,9.252739,2.2954621,2.89845,1.7610028,1.6435645,2.9219716,1.7754831,1.8553776,2.4194345,2.6801193,3.6225061,3.8738863,2.5806944,2.762612,1.2351409,3.2557783,3.4066107,2.3989232,1.986958,32.753063,34.520885,2.9716544,6.1804924,1.667116,1.3720689,2.4425862,0.0,2.8452985,2.6256409,1.9981275,0.71051025,23.227287,18.892113,8.600568,6.248703,2.1597073,1.7978463,2.107567,0.0,13.644383,14.1007,5.731118,0.0,2.3630018,5.812001,3.712366,2.6688497,2.0427864,0.0,3.1705766,2.7153544,1.0,0.0,4.1903176,2.2356405,3.347626,0.0,1.0,0.0,6.5930333,5.891849
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-Sp8,6.1142473,2.9338655,4.796382,4.319261,6.382718,2.4687548,1.8126019,0.0,1.0,0.0,3.1911752,2.7699523,4.2007685,5.4146934,2.2802083,0.0,3.092364,2.2200017,2.8013005,2.5826921,30.969913,27.271027,9.5180235,4.051694,1.0,1.8566588,2.471739,0.94886553,4.6438923,3.9197786,1.220767,0.0,18.33073,14.21526,15.762425,9.32147,2.795276,1.3477446,13.13072,9.538473,3.0043547,2.3311114,2.1601307,0.8727766,3.3063993,0.9396302,2.9211211,0.6762184,3.4334521,3.1814358,4.402215,3.0444765,2.901938,1.859044,1.0,4.483577,4.2977266,0.21673644,31.896997,34.578857,3.73438,2.7029064,3.0845082,1.0289994,3.7875488,0.0,3.6913652,1.114693,2.4582424,0.0,27.596931,19.287945,5.30534,5.8304195,2.1694555,1.9573777,3.4169068,0.0,17.91986,13.486881,4.279252,0.0,3.7267785,4.022868,3.6663983,0.7350941,2.3049562,0.0,2.701886,1.8423866,1.0,0.0,3.0832472,3.006985,3.5966668,0.0,2.9827032,0.0,4.966878,5.96807
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.038924,4.3669686,14.7971945,23.555466,3.431176,2.9995933,3.1206255,0.0,2.3370466,1.0309267,3.8354547,0.8741106,20.158571,21.714104,2.9238677,0.0,2.478117,2.1297293,3.362652,2.7205832,24.76113,28.660233,6.934971,5.560116,1.3658712,1.2346772,2.9974775,2.5340276,1.7599192,1.6998703,2.989851,0.0,1.8665092,7.454694,3.3925521,4.9179993,2.0012825,1.9127905,14.29965,12.336104,2.313565,2.190888,2.4811,2.3354332,4.052153,2.9586864,2.5927038,2.866829,2.9053597,0.035029024,4.989423,3.9256096,3.5567913,3.909575,1.0,3.563005,3.153159,1.8807632,3.7357652,9.42029,3.7240376,8.319091,3.6113932,2.2719479,2.1863253,0.0,3.1965065,3.003988,1.8122747,0.0,7.7697186,12.8082905,6.1454062,8.243842,3.751405,1.6834167,1.8277366,0.0,19.181055,10.744468,1.9065495,0.0,2.890946,3.2811346,3.4887865,1.6321671,2.5292158,0.0,3.0472221,2.1432621,1.9913585,0.0,4.003131,2.955236,2.8919446,0.0,1.9453869,0.0,5.865409,5.357408
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,6.882988,5.044548,27.533897,20.18293,3.356567,4.368298,1.0,0.0,2.3344545,0.0,2.0882468,1.4991857,27.60239,18.770527,1.0,3.5648186,2.0509653,2.2616978,2.6187258,3.564107,35.478817,24.850796,3.84027,5.8868275,7.535425,1.5425789,2.820835,2.1840482,1.8435446,2.6055937,1.16518,0.0,1.696495,8.571311,3.1124163,4.6145735,2.50123,3.090523,19.577724,11.9941845,3.1915689,2.4291987,2.1312504,3.7579873,1.9607601,3.6363044,1.3567834,0.0,2.1394362,3.8748064,4.767612,4.0677094,3.2310295,3.2590432,1.0,2.7549126,1.9905702,4.1997313,2.9072895,11.12998,3.8462408,6.24898,1.823501,4.562649,1.7456682,0.0,1.4354752,0.0,2.3817306,0.0,12.908503,11.539253,7.381336,12.350225,2.5425258,2.3220036,5.4242053,0.0,26.680511,10.434074,7.902174,0.0,3.6633482,4.648408,2.1507192,1.1596826,1.739923,0.0,2.3044777,3.6383138,1.0,0.0,2.7632442,3.1429782,2.5628064,0.0,1.9587314,0.0,2.8780427,6.2133045
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-Sp0,5.811762,4.3456163,15.64182,13.493573,5.636977,3.1403224,1.0,0.0,1.0,1.2238488,1.9795903,2.8254657,11.71107,12.910669,2.2534056,0.0,1.3775194,0.024144173,2.4041767,0.0,38.41036,31.215572,4.2708974,4.08882,1.0,0.8765211,1.8797644,1.7576576,16.711082,5.483444,2.3040729,0.0,18.282143,9.517802,23.688139,7.9539604,1.7120227,1.9293807,17.559443,13.346586,2.5705945,1.9317808,1.4834098,2.7955463,2.1598182,2.9649606,1.0,2.5877538,28.25615,16.535583,3.8194952,3.7308147,1.7567225,1.9983039,3.7367473,5.4798236,1.5160499,1.3712213,33.221626,26.108738,2.4535184,8.233845,2.0987105,2.24812,1.7608657,0.0,2.645314,2.3286731,2.3165987,0.0,16.72417,12.105455,12.96033,11.573199,1.5304126,1.1412113,1.0,0.0,20.490843,10.489148,1.0,0.0,24.986946,13.718269,2.528339,2.3623657,1.0,0.0,11.928466,6.58076,1.0,0.0,3.4892302,3.1038451,1.7544675,0.0,1.3203169,0.0,32.938446,13.456649
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,4.2090244,4.3931265,10.307346,13.165369,4.4586053,1.723638,1.0304077,0.0,1.0,0.0,2.9227257,3.3887796,13.340493,12.013436,1.5598027,0.0,1.0,2.3036647,2.0473554,3.3709533,27.951628,24.748535,5.825467,5.0378118,1.0,3.1126673,3.0618246,1.9175272,3.8503036,2.837812,2.6889327,0.0,15.652495,13.80792,7.948207,9.281692,2.3860621,1.6176401,9.486698,13.016664,2.9926002,0.0,2.1636627,1.3178561,1.9727962,0.71867,2.814733,0.0,1.5825081,1.0091379,3.8324852,3.755291,3.362114,2.3217504,11.188475,2.7157145,1.0,2.0250432,33.355377,31.324974,2.353655,3.1258383,2.538033,2.0991135,1.6274685,0.0,2.350406,0.0,2.372272,1.1674509,11.235311,16.051767,5.8265724,11.302338,2.9893456,2.5660663,1.0,0.0,16.937943,13.170084,1.0,1.8483607,2.5256205,2.4355202,2.3250816,1.7615436,1.797548,0.0,2.9648538,1.1559913,1.0,0.0,3.4368632,3.4696288,2.039404,0.0,1.4956653,0.0,3.3822503,5.364864
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp8,4.169653,3.4633512,29.847982,16.59504,3.3207312,1.5831987,1.0,0.0,1.1115316,0.0,1.0,2.1190596,25.591578,14.611717,1.5017054,1.1530964,1.7263288,1.7779691,2.3538175,2.2266574,31.656897,24.818619,5.1480136,3.8178291,2.907454,0.0,2.438149,2.155721,1.4468979,4.1538925,1.9552194,0.0,7.988788,12.360045,2.6545796,8.440768,1.7287666,1.3528491,11.8156185,12.688753,1.5543927,0.0,1.7144217,1.2869239,1.4494568,2.6752841,2.0253685,1.2631485,2.3329964,1.3689054,3.3884332,3.1049557,2.5731885,2.5049303,1.0,2.9520922,2.6484778,1.4494449,32.878033,26.421688,18.084074,3.9608855,2.408737,1.6384672,2.2827842,0.0,1.1480243,2.1280594,2.268449,0.06359875,7.8442082,15.899569,12.000604,14.454997,1.896253,2.7862675,1.4241064,0.0,10.111695,12.15798,1.0,0.0,2.2408717,3.8820732,3.0534637,2.3296175,1.7301178,0.0,1.0,1.643331,1.0,0.0,4.239484,3.243939,1.9496295,0.0,1.0,0.0,3.3065267,7.230384
Gal(a1-3)[Fuc(a1-2)]Gal(b1-Sp18,3.3870375,3.4633512,33.61067,16.59504,3.0263784,1.5831987,4.2405357,0.0,1.0,0.0,1.7123808,2.1190596,28.010393,14.611717,2.9072952,1.1530964,2.064433,1.7779691,1.0,2.2266574,24.794228,24.818619,5.654695,3.8178291,1.0,0.0,3.8400762,2.155721,3.3537412,4.1538925,2.1438022,0.0,18.249834,12.360045,2.6034532,8.440768,1.1025081,1.3528491,21.115438,12.688753,1.9996061,0.0,2.616505,1.2869239,1.0,2.6752841,1.7411857,1.2631485,2.571841,1.3689054,3.7740264,3.1049557,3.515473,2.5049303,2.4851048,2.9520922,2.8617847,1.4494449,35.44529,26.421688,9.557641,3.9608855,1.0,1.6384672,1.0,0.0,2.1345513,2.1280594,3.3073573,0.06359875,15.643236,15.899569,6.006669,14.454997,2.3547468,2.7862675,1.0,0.0,19.008892,12.15798,1.0,0.0,1.7982159,3.8820732,2.6733735,2.3296175,2.3230557,0.0,1.4981644,1.643331,1.5874573,0.0,2.8876767,3.243939,1.0,0.0,1.5447725,0.0,3.6553016,7.230384
Gal(a1-4)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-Sp8,13.814138,1.674287,1.0,0.0,2.5050247,3.8315477,3.0272543,0.0,1.4526863,6.3131886,3.2953968,1.165729,3.0876276,0.0,2.3709474,0.68240136,1.0,0.18409663,1.0,0.0,33.141167,33.19874,4.937082,4.611984,1.0,3.1628685,2.162218,4.29878,20.679724,3.0182161,3.590914,0.0,2.8444984,2.6290445,2.9526875,5.6800203,2.5929878,3.6495066,22.020555,16.12944,1.0,8.544609,2.5806978,4.074467,1.0,4.5219326,3.0592437,1.403631,32.37018,15.550961,6.951893,5.293379,3.433894,3.2237682,15.05017,0.9302261,2.8363388,3.4696114,2.6025062,9.86643,2.2517385,6.3237705,4.5359364,5.17952,4.333254,0.0,3.744095,1.3344502,3.4287422,0.0,3.313471,5.5174437,33.552475,16.79847,1.3286254,0.87956995,7.478061,4.9474916,1.756655,1.8621805,7.848653,0.0,29.397732,12.29516,4.114489,0.0,1.0,0.0,17.122887,6.379992,4.517707,0.0,6.0324244,4.1552997,3.1244323,0.0,18.985666,7.086969,33.627476,13.254076
Gal(a1-3)GalNAc(a1-Sp8,4.6521573,2.6702888,1.0,0.0,9.031261,6.4335303,17.182188,0.0,32.811615,12.084376,3.3483722,2.0262089,3.9569354,1.0676899,2.7405005,3.8080583,1.684531,1.8671813,2.5912602,1.2801085,34.968346,29.640535,5.1428933,4.414136,1.0,4.894378,3.812271,2.5725296,2.8985536,1.0697739,1.6545482,0.0,2.2381618,1.0666507,2.6052115,2.4231577,2.6598954,1.419822,14.520144,8.996487,9.293105,7.4637585,11.041957,4.3175125,13.571982,8.543677,3.031922,3.1450324,3.4870625,0.0,7.2480316,5.373867,4.7442145,1.8301181,6.2820916,1.4088614,4.5326405,2.5739264,32.754784,8.470066,31.404049,14.477305,3.4035208,2.3361475,4.93624,3.989766,2.353267,2.7143815,3.1697202,0.0,13.229384,3.3982716,16.45602,0.0,2.2759917,2.333178,4.0248337,0.0,2.558512,0.0,1.0,0.0,2.7493331,2.6210673,4.2030873,2.8883405,1.0,0.58110887,2.2186568,1.877888,3.3665483,0.0,2.2463744,3.8349323,3.8991423,0.0,5.357409,0.0,4.441886,4.2247934
Gal(a1-3)GalNAc(a1-Sp16,3.0073597,2.9069245,3.599023,0.0,3.9203522,10.438295,1.0,6.684886,3.193088,33.95607,2.7057412,1.2449162,3.0020144,2.2873127,1.1899803,4.702521,2.4479144,0.56999093,2.2281203,0.0,17.049627,45.495087,4.2360797,3.5839214,1.0,4.62872,1.0,2.7228165,1.5988109,2.0025816,1.0,0.0,1.8098228,4.364117,2.8931437,4.0470834,1.0,1.2723606,1.0,14.889101,2.7741423,11.958827,1.7465866,6.9189324,2.883762,13.303904,1.2811126,0.0,2.5639706,0.0,4.567131,6.2592497,2.4573941,2.8098469,1.0,0.88105166,2.3974264,1.3693347,2.8531013,24.942991,12.757952,30.639519,2.197851,1.6702993,3.0274045,5.9902077,2.649765,0.0,1.2701533,3.9106922,2.573668,5.806438,4.0525975,15.336444,2.0701327,2.0577955,4.7456517,0.0,1.0,0.0,1.7203438,0.0,2.9290123,1.0243204,3.646258,5.3898163,2.3845506,0.0,2.894668,2.3266163,1.0,0.0,3.0393267,4.252181,1.0783222,0.0,2.2878423,0.0,3.9010315,0.39416504
Gal(a1-3)GalNAc(b1-Sp8,3.242429,2.5372467,1.9999437,1.4391849,1.733283,4.914122,1.0,0.0,1.0,3.9615386,1.3799918,2.1075227,2.4396214,1.7500285,1.812163,10.73845,1.0,0.0,1.0,0.0,34.42758,23.060812,3.5258996,4.264914,2.7524772,2.1717582,1.0,2.0387821,1.0,2.2672353,1.8161004,0.0,1.6889743,2.7329772,2.5688884,2.9132996,2.2582169,1.6333954,12.125204,13.266673,2.5126321,1.4446173,1.6422966,3.185658,1.0,7.1861496,1.6405644,2.333253,3.9457905,0.11025834,4.531977,4.957981,2.0464742,2.4801111,1.0,1.7939888,2.8408086,1.95592,31.956505,16.594627,23.925772,9.032156,1.0,2.2159288,2.9751503,9.483899,3.5384295,2.3679366,2.6751318,0.0,1.0906578,3.66581,12.44216,15.215997,1.9451644,2.340642,3.5741422,2.390984,2.0807846,0.8655427,4.45476,0.0,1.8193388,2.465239,2.4010744,0.0,1.0,0.0,3.2828085,0.8611326,1.0,0.0,2.5334375,3.7504807,1.6853704,0.0,1.0,1.7086335,3.6166914,5.4085884
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,4.120287,4.789697,29.934385,22.628109,3.1831996,2.4596434,1.0,0.0,2.3181224,0.0,2.0753815,1.1164907,24.40213,18.94249,3.5520177,7.4167786,2.3427587,1.9394455,2.2313251,1.6411513,35.71744,24.853415,3.7417471,5.5664654,1.0,1.7232695,1.8920606,3.5528314,1.0,3.4712634,1.7052605,0.0,1.0,5.959111,2.678372,4.6322412,1.324287,2.01942,26.639774,18.718685,1.8307376,1.7508004,1.5993454,1.2170322,2.3774996,2.8074794,2.6843054,1.7677846,2.0575097,9.304596,4.8503084,4.79469,2.7492945,4.4374266,1.0,4.4113603,2.3575807,1.9416074,3.263462,13.1268635,6.6028986,3.6386015,2.8358495,2.8057618,1.859891,0.0,3.914278,2.492021,2.612068,0.0,3.1636071,4.91444,25.930754,0.0,3.065721,2.9537275,3.1583276,5.2797756,2.2796454,2.6584847,5.634572,0.0,2.509697,8.872074,1.9245274,0.0,2.1045198,0.45130318,2.3354511,2.5157037,1.0,0.0,4.5712614,4.131664,1.4598027,0.0,3.616532,11.748146,4.7705073,14.848213
Gal(a1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.4583807,3.2169404,1.0746042,0.0,3.3869867,2.406452,2.1028306,0.0,1.4226832,1.5408854,3.3492537,1.7139924,3.6257896,0.0,7.4801674,11.476871,2.2527456,1.4785126,1.0,1.6431111,37.641644,32.284805,5.630743,4.69543,3.380388,4.8711834,1.0,1.995317,2.257715,2.900713,1.0,0.0,13.393463,7.2442803,3.05542,4.075458,1.7309887,1.5719992,19.812014,17.987495,4.8448777,0.0,2.5311034,1.966599,2.1784554,2.8667834,2.3794823,2.7674348,3.2592611,0.0,6.745962,4.3364162,2.121556,1.7900581,1.0,1.8658296,1.9858818,2.0203414,31.982677,29.72064,3.4571009,6.7859178,3.5123463,2.0208654,3.5262308,0.0,2.8075614,2.4985259,3.7019377,0.0,2.2539618,4.2412457,22.371073,20.418205,4.006617,2.58073,8.249397,1.8752308,1.0,3.6322508,1.0,0.0,1.8092426,2.4890504,2.855978,2.3972702,2.1035032,0.0,3.365178,1.49735,1.0,0.0,5.974001,4.499094,2.466453,0.0,2.380162,0.66698456,4.914742,6.180429
Gal(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,3.9858694,2.2778928,1.7614622,0.37307358,5.1150703,2.4594243,1.5459206,0.0,1.921598,0.0,2.008526,3.086511,2.326676,2.3768926,11.124654,15.649458,1.74019,0.50722957,1.0614839,0.0,34.093327,32.36578,5.285579,2.6531186,1.0,2.1621141,1.0,1.8762164,18.473337,10.797858,2.1253614,0.0,10.92831,6.5002255,5.682367,5.9395003,1.9908583,1.8758268,22.677423,22.39649,1.0,0.0,1.7124319,1.413263,1.0720145,0.6863002,2.2380168,1.5132662,34.02858,26.233807,4.6854925,3.7087307,1.8808534,1.0238453,1.8507082,0.9158921,1.0,2.6862948,32.55819,25.997246,2.1430986,0.0,2.4996972,2.8898804,3.285176,0.0,2.2181487,0.32332236,1.2274959,0.0,3.043397,3.5000105,25.44381,29.408703,1.2979405,2.2527325,4.3644605,14.531497,1.0,2.7603192,7.4859095,0.0,28.094175,21.565006,1.3881872,4.060651,1.7113258,0.47419077,15.308606,9.551165,1.0,0.0,3.7089744,4.4126167,1.0,0.0,5.853717,8.959145,31.90554,26.4904
Gal(a1-3)Gal(b1-4)Glc(b1-Sp0,3.9280398,2.1926796,1.0,2.8858523,2.6956904,1.9785671,2.1486976,0.0,1.0,0.0,3.0095234,3.0247605,2.9795809,4.803173,5.495895,4.645042,1.4771997,1.2116338,1.0,1.1334009,33.88768,29.215094,4.9134445,5.349568,1.0,2.4862857,1.0,2.534809,1.0,1.288045,3.1238158,0.0,1.0748351,6.660021,2.1669757,2.5540009,1.1627873,2.2736645,15.38679,18.557138,2.1342256,0.125978,1.0,1.9803715,1.8866048,1.9601009,2.002077,1.6278521,3.022617,0.0,4.110996,4.284013,2.864716,2.5259457,1.0,0.2685194,2.413888,2.7169442,33.097366,22.763737,2.3832119,4.7242618,1.0,3.192119,2.5109267,0.0,4.578433,1.6979723,2.629623,0.0,3.2622778,3.9017875,21.81176,0.0,3.3397362,2.6488295,10.213651,6.673706,2.136417,1.4325676,1.0,0.0,1.9725714,2.339354,2.8909638,0.5881289,1.621665,1.805005,2.9487076,0.59152627,1.0,0.0,4.7114377,4.243121,2.47585,0.0,1.0,1.5079542,3.6461153,6.8493166
Gal(a1-3)Gal(b1-4)Glc(a1-Sp10,3.1053653,3.301112,3.0029674,5.3929214,3.5148249,1.8893094,3.4259667,0.0,1.0,2.2849915,2.297221,1.6107817,2.6390638,6.029461,3.5358891,0.0,1.8654753,0.26121187,2.8504596,0.0,29.796053,24.205212,5.541818,5.976204,2.8192477,2.8833609,2.6513972,3.0862405,1.0,0.4937142,3.2432902,0.0,1.0,5.8178415,3.2370975,2.242922,1.1849984,2.081313,12.063107,15.375747,1.0,0.4449081,2.1706502,2.4997602,1.0,4.277692,1.6348786,1.5548505,3.7562268,0.0,4.4346123,4.899934,2.1661732,2.5874877,4.0943775,3.754724,2.8264084,2.5028265,32.599304,18.393116,3.1183357,8.024959,1.1487573,2.8285232,1.7741495,0.0,3.412571,1.8747306,1.8949078,0.0,3.4097536,3.9368944,19.899534,0.0,2.7609296,3.5669045,4.3713174,1.7771707,1.0,1.3852313,1.0,0.0,2.6640396,0.2379381,2.9619138,1.5534105,2.0074906,0.14307141,1.8215617,0.08068168,1.0,0.0,5.8289948,4.0630636,1.3463182,0.0,2.1990302,0.0,2.9069216,2.6373098
Gal(a1-3)Gal(b1-Sp8,4.568107,1.9953928,1.0,2.0138116,3.1964226,1.4295757,1.0736724,0.0,1.0,0.4461112,2.1532366,4.0650415,2.594494,3.8177333,9.933766,5.0856953,2.1362855,3.8432317,1.0,4.393599,32.027622,29.889149,3.484163,4.3083887,2.9637384,7.105416,1.0,1.7420816,2.4255416,1.850971,1.0,0.0,1.8055053,4.9957533,3.2688203,1.9511588,1.6431581,1.7658416,14.274392,18.198294,1.9022089,1.1159959,2.4414725,2.10482,1.0,2.7581763,1.0,3.1798692,3.073166,1.4740758,3.995,4.803699,1.8918325,1.8694806,1.0,3.3174515,2.5515716,3.3244164,33.76943,22.776627,17.229101,5.3096285,1.0,2.2660046,1.0,0.0,3.0343704,2.48873,2.9079065,0.0,3.7669244,4.1606603,21.759703,21.375515,2.3110697,2.4084811,9.1139,6.4410563,1.6283584,2.282182,1.0,0.0,2.5176919,3.2373686,1.7708632,2.082871,1.688796,2.946271,2.350329,2.076684,1.0,0.0,4.8840647,3.922498,1.0,0.0,2.5366755,3.4939823,7.732821,7.3919916
